Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,rain_weather,snow_weather,Feiertag,Jahr,Season,Season_Temp_Category,Season_Temp_Fall_high,Season_Temp_Fall_low,Season_Temp_Fall_middle,Season_Temp_Fall_nan,Season_Temp_Spring_high,Season_Temp_Spring_low,Season_Temp_Spring_middle,Season_Temp_Summer_high,Season_Temp_Summer_low,Season_Temp_Summer_middle,Season_Temp_Winter_high,Season_Temp_Winter_low,Season_Temp_Winter_middle,Season_Temp_Winter_nan,Umsatz_predicted_one_week_ago,Wochentag,is_weekend,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
2015-07-16,5,214.084788068538,4.0,18.75,7.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,281.697843843677,Thursday,0,False,False,False,False,True,False
2015-07-17,5,235.351081587218,4.0,23.25,12.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,296.230038738281,Friday,0,False,False,False,False,True,False
2015-07-18,5,274.337912432376,2.0,20.875,16.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,278.282264047648,Saturday,1,False,False,False,False,True,False
2015-07-19,5,366.640210113571,7.0,14.5,5.0,63.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,262.303945351064,Sunday,1,False,False,False,False,True,False
2015-07-20,5,243.511157551047,6.0,18.375,12.0,20.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,260.211558815196,Monday,0,False,False,False,False,True,False
2015-07-21,5,300.049805092917,3.0,21.375,16.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,256.913088405191,Tuesday,0,False,False,False,False,True,False
2015-07-22,5,268.939645752758,2.0,23.75,12.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,305.043050526266,Wednesday,0,False,False,False,False,True,False
2015-07-23,5,261.951424968471,5.0,18.375,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,214.084788068538,Thursday,0,False,False,False,False,True,False
2015-07-24,5,332.284651666931,7.0,19.375,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,235.351081587218,Friday,0,False,False,False,False,True,False
2015-07-25,5,254.280510145513,6.0,20.0,10.0,95.0,0.0,1,1,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,274.337912432376,Saturday,1,False,False,False,False,True,False
2015-07-26,5,372.811026662913,5.0,16.75,19.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,366.640210113571,Sunday,1,False,False,False,False,True,False
2015-07-27,5,294.634099970476,7.0,15.875,8.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,243.511157551047,Monday,0,False,False,False,False,True,False
2015-07-28,5,343.727054343196,7.0,17.375,15.0,63.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,300.049805092917,Tuesday,0,False,False,False,False,True,False
2015-07-29,5,392.988955408933,5.0,14.875,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,268.939645752758,Wednesday,0,False,False,False,False,True,False
2015-07-30,5,320.141775558388,7.0,14.0,16.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,261.951424968471,Thursday,0,False,False,False,False,True,False
2015-07-31,5,337.099137665563,7.0,15.875,15.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,332.284651666931,Friday,0,False,False,False,False,True,False
2015-08-01,5,325.032374764974,0.0,17.625,12.0,,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,254.280510145513,Saturday,1,False,False,False,False,True,False
2015-08-02,5,313.031624705495,0.0,21.5,8.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,372.811026662913,Sunday,1,False,False,False,False,True,False
2015-08-03,5,278.341445348085,0.0,26.0,7.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,294.634099970476,Monday,0,False,False,False,False,True,False
2015-08-04,5,309.251750426175,2.0,26.5,15.0,61.0,0.0,1,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,343.727054343196,Tuesday,0,False,False,False,False,True,False
2015-08-05,5,301.947104892243,2.0,21.75,8.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,392.988955408933,Wednesday,0,False,False,False,False,True,False
2015-08-06,5,307.464976007498,1.0,27.625,6.0,,0.0,0,0,0.0,,Summer,Summer_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,320.141775558388,Thursday,0,False,False,False,False,True,False
2015-08-07,5,328.525075362716,4.0,20.0,9.0,63.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,337.099137665563,Friday,0,False,False,False,False,True,False
2015-08-08,5,419.863249187707,6.0,19.125,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,325.032374764974,Saturday,1,False,False,False,False,True,False
2015-08-09,5,381.295172610081,0.0,21.0,10.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,313.031624705495,Sunday,1,False,False,False,False,True,False
2015-08-10,5,310.788118274661,3.0,22.5,8.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,278.341445348085,Monday,0,False,False,False,False,True,False
2015-08-11,5,270.359419222473,4.0,22.125,7.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,309.251750426175,Tuesday,0,False,False,False,False,True,False
2015-08-12,5,376.975331769286,5.0,19.125,9.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,301.947104892243,Wednesday,0,False,False,False,False,True,False
2015-08-13,5,325.869900482332,0.0,20.75,13.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,307.464976007498,Thursday,0,False,False,False,False,True,False
2015-08-14,5,302.288607115029,4.0,24.0,14.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,328.525075362716,Friday,0,False,False,False,False,True,False
2015-08-15,5,400.83114144403,7.0,20.875,8.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,419.863249187707,Saturday,1,False,False,False,False,True,False
2015-08-16,5,295.759264675703,6.0,21.5,10.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,381.295172610081,Sunday,1,False,False,False,False,True,False
2015-08-17,5,326.240478613795,7.0,19.375,14.0,61.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,310.788118274661,Monday,0,False,False,False,False,True,False
2015-08-18,5,322.838608950023,7.0,19.25,13.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,270.359419222473,Tuesday,0,False,False,False,False,True,False
2015-08-19,5,320.008480715538,3.0,19.625,8.0,5.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,376.975331769286,Wednesday,0,False,False,False,False,True,False
2015-08-20,5,336.15365965175,1.0,20.375,8.0,10.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,325.869900482332,Thursday,0,False,False,False,False,True,False
2015-08-21,5,343.654461267513,1.0,22.875,7.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,302.288607115029,Friday,0,False,False,False,False,True,False
2015-08-22,5,356.45634430368,0.0,23.5,12.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,400.83114144403,Saturday,1,False,False,False,False,True,False
2015-08-23,5,406.293445886681,0.0,21.625,18.0,0.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,295.759264675703,Sunday,1,False,False,False,False,True,False
2015-08-24,5,287.381087820119,6.0,20.75,8.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,326.240478613795,Monday,0,False,False,False,False,True,False
2015-08-25,5,324.423739102114,6.0,17.75,12.0,21.0,0.0,0,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,322.838608950023,Tuesday,0,False,False,False,False,True,False
2015-08-26,5,318.973552484698,5.0,22.125,9.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,320.008480715538,Wednesday,0,False,False,False,False,True,False
2015-08-27,5,302.491389703597,6.0,18.125,12.0,61.0,0.0,1,0,0.0,,Summer,Summer_low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,336.15365965175,Thursday,0,False,False,False,False,True,False
2015-08-28,5,328.768757736105,2.0,19.625,11.0,20.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,343.654461267513,Friday,0,False,False,False,False,True,False
2015-08-29,5,293.459745116119,4.0,20.125,6.0,,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,356.45634430368,Saturday,1,False,False,False,False,True,False
2015-08-30,5,317.857054367892,5.0,19.375,10.0,21.0,0.0,0,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,406.293445886681,Sunday,1,False,False,False,False,True,False
2015-08-31,5,196.31055630725,3.0,21.875,8.0,65.0,0.0,1,0,0.0,,Summer,Summer_middle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,287.381087820119,Monday,0,False,False,False,False,True,False
2015-09-01,5,296.009442328884,8.0,17.625,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,324.423739102114,Tuesday,0,False,False,False,False,True,False
2015-09-02,5,287.10102163343,5.0,17.0,13.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,318.973552484698,Wednesday,0,False,False,False,False,True,False
2015-09-03,5,256.826920421219,3.0,17.75,8.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,302.491389703597,Thursday,0,False,False,False,False,True,False
2015-09-04,5,331.585851212094,7.0,15.625,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,328.768757736105,Friday,0,False,False,False,False,True,False
2015-09-05,5,422.506310537134,5.0,14.125,20.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,293.459745116119,Saturday,1,False,False,False,False,True,False
2015-09-06,5,306.134556055382,5.0,17.0,18.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,317.857054367892,Sunday,1,False,False,False,False,True,False
2015-09-07,5,259.606631742264,0.0,17.25,12.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,196.31055630725,Monday,0,False,False,False,False,True,False
2015-09-08,5,290.365271054862,2.0,17.5,9.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,296.009442328884,Tuesday,0,False,False,False,False,True,False
2015-09-09,5,283.205964937396,1.0,16.875,10.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,287.10102163343,Wednesday,0,False,False,False,False,True,False
2015-09-10,5,268.218856479745,1.0,17.625,14.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,256.826920421219,Thursday,0,False,False,False,False,True,False
2015-09-11,5,313.184481077626,7.0,15.0,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,331.585851212094,Friday,0,False,False,False,False,True,False
2015-09-12,5,291.384483107582,5.0,18.5,8.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,422.506310537134,Saturday,1,False,False,False,False,True,False
2015-09-13,5,317.027305488424,6.0,18.5,5.0,20.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,306.134556055382,Sunday,1,False,False,False,False,True,False
2015-09-14,5,268.547450934084,7.0,17.625,6.0,63.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,259.606631742264,Monday,0,False,False,False,False,True,False
2015-09-15,5,273.980818786363,4.0,13.875,10.0,95.0,0.0,1,1,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,290.365271054862,Tuesday,0,False,False,False,False,True,False
2015-09-16,5,289.262509645385,7.0,15.25,6.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,283.205964937396,Wednesday,0,False,False,False,False,True,False
2015-09-17,5,244.38437926166,6.0,18.0,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,268.218856479745,Thursday,0,False,False,False,False,True,False
2015-09-18,5,320.346264402261,5.0,17.25,10.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,313.184481077626,Friday,0,False,False,False,False,True,False
2015-09-19,5,428.872661572212,7.0,15.25,7.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,291.384483107582,Saturday,1,False,False,False,False,True,False
2015-09-20,5,312.290301376533,3.0,15.625,15.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,317.027305488424,Sunday,1,False,False,False,False,True,False
2015-09-21,5,253.439662740014,7.0,13.375,6.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,268.547450934084,Monday,0,False,False,False,False,True,False
2015-09-22,5,203.366891249052,7.0,14.25,7.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,273.980818786363,Tuesday,0,False,False,False,False,True,False
2015-09-23,5,275.543754197184,7.0,14.0,5.0,20.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,289.262509645385,Wednesday,0,False,False,False,False,True,False
2015-09-24,5,213.812725299209,3.0,16.0,11.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,244.38437926166,Thursday,0,False,False,False,False,True,False
2015-09-25,5,278.025761115064,4.0,14.875,8.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,320.346264402261,Friday,0,False,False,False,False,True,False
2015-09-26,5,259.479539645314,4.0,15.25,7.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,428.872661572212,Saturday,1,False,False,False,False,True,False
2015-09-27,5,282.790580820186,1.0,15.25,8.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,312.290301376533,Sunday,1,False,False,False,False,True,False
2015-09-28,5,248.782545827885,2.0,14.625,7.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,253.439662740014,Monday,0,False,False,False,False,True,False
2015-09-29,5,243.885310409177,2.0,15.625,9.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,203.366891249052,Tuesday,0,False,False,False,False,True,False
2015-09-30,5,237.220772688072,0.0,15.375,6.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,275.543754197184,Wednesday,0,False,False,False,False,True,False
2015-10-01,5,222.946056290178,1.0,14.75,9.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,213.812725299209,Thursday,0,False,False,False,False,True,False
2015-10-02,5,240.119361604335,2.0,15.375,7.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,278.025761115064,Friday,0,False,False,False,False,True,False
2015-10-03,5,295.846113974453,2.0,14.375,9.0,0.0,0.0,0,0,1.0,2015.0,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,259.479539645314,Saturday,1,False,False,False,False,True,False
2015-10-04,5,315.602900601372,6.0,15.625,7.0,45.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,282.790580820186,Sunday,1,False,False,False,False,True,False
2015-10-05,5,327.12246547276,0.0,16.5,5.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,248.782545827885,Monday,0,False,False,False,False,True,False
2015-10-06,5,262.096918376241,7.0,14.875,14.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,243.885310409177,Tuesday,0,False,False,False,False,True,False
2015-10-07,5,266.700728724313,8.0,13.0,7.0,63.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,237.220772688072,Wednesday,0,False,False,False,False,True,False
2015-10-08,5,279.232059857983,7.0,11.875,5.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,222.946056290178,Thursday,0,False,False,False,False,True,False
2015-10-09,5,347.187545236976,7.0,11.125,7.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,240.119361604335,Friday,0,False,False,False,False,True,False
2015-10-10,5,308.712885369114,1.0,9.75,14.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,295.846113974453,Saturday,1,False,False,False,False,True,False
2015-10-11,5,331.335033797055,0.0,10.25,13.0,5.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,315.602900601372,Sunday,1,False,False,False,False,True,False
2015-10-12,5,269.147103600176,0.0,8.625,12.0,5.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,327.12246547276,Monday,0,False,False,False,False,True,False
2015-10-13,5,272.220923076483,7.0,7.75,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,262.096918376241,Tuesday,0,False,False,False,False,True,False
2015-10-14,5,263.746738771341,7.0,9.0,11.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,266.700728724313,Wednesday,0,False,False,False,False,True,False
2015-10-15,5,310.684718902134,7.0,10.375,16.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,279.232059857983,Thursday,0,False,False,False,False,True,False
2015-10-16,5,363.015662857092,7.0,10.0,14.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,347.187545236976,Friday,0,False,False,False,False,True,False
2015-10-17,5,345.918371834577,7.0,10.75,9.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,308.712885369114,Saturday,1,False,False,False,False,True,False
2015-10-18,5,243.176440210657,8.0,11.125,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,331.335033797055,Sunday,1,False,False,False,False,True,False
2015-10-19,5,227.854038067664,6.0,9.25,7.0,0.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,269.147103600176,Monday,0,False,False,False,False,True,False
2015-10-20,5,262.531392320433,7.0,10.25,8.0,20.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,272.220923076483,Tuesday,0,False,False,False,False,True,False
2015-10-21,5,301.570247693155,7.0,11.25,7.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,263.746738771341,Wednesday,0,False,False,False,False,True,False
2015-10-22,5,235.619116982939,7.0,12.25,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,310.684718902134,Thursday,0,False,False,False,False,True,False
2015-10-23,5,314.630004917689,1.0,13.375,15.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,363.015662857092,Friday,0,False,False,False,False,True,False
2015-10-24,5,445.925332158702,8.0,12.375,6.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,345.918371834577,Saturday,1,False,False,False,False,True,False
2015-10-25,5,284.147344008604,2.0,12.25,15.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,243.176440210657,Sunday,1,False,False,False,False,True,False
2015-10-26,5,266.180304496627,0.0,11.375,6.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,227.854038067664,Monday,0,False,False,False,False,True,False
2015-10-27,5,268.245180136677,0.0,10.75,10.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,262.531392320433,Tuesday,0,False,False,False,False,True,False
2015-10-28,5,268.433974874423,1.0,11.25,10.0,5.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,301.570247693155,Wednesday,0,False,False,False,False,True,False
2015-10-29,5,253.472553756336,2.0,10.5,4.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,235.619116982939,Thursday,0,False,False,False,False,True,False
2015-10-30,5,266.470696782266,7.0,11.375,5.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,314.630004917689,Friday,0,False,False,False,False,True,False
2015-10-31,5,292.77512121671,1.0,11.75,9.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,445.925332158702,Saturday,1,False,False,False,False,True,False
2015-11-01,5,307.401617264172,4.0,10.75,6.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,284.147344008604,Sunday,1,False,False,False,False,True,False
2015-11-02,5,222.318691219705,8.0,9.75,5.0,10.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,266.180304496627,Monday,0,False,False,False,False,True,False
2015-11-03,5,241.436093425533,7.0,5.125,4.0,45.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,268.245180136677,Tuesday,0,False,False,False,False,True,False
2015-11-04,5,233.555949277467,1.0,8.0,4.0,10.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,268.433974874423,Wednesday,0,False,False,False,False,True,False
2015-11-05,5,257.036598432519,6.0,13.375,5.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,253.472553756336,Thursday,0,False,False,False,False,True,False
2015-11-06,5,186.691059920256,8.0,13.75,6.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,266.470696782266,Friday,0,False,False,False,False,True,False
2015-11-07,5,220.614308718135,7.0,14.625,9.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,292.77512121671,Saturday,1,False,False,False,False,True,False
2015-11-08,5,328.254378564049,1.0,13.0,12.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,307.401617264172,Sunday,1,False,False,False,False,True,False
2015-11-09,5,186.869352829964,5.0,12.0,15.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,222.318691219705,Monday,0,False,False,False,False,True,False
2015-11-10,5,195.40472243736,7.0,15.0,18.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,241.436093425533,Tuesday,0,False,False,False,False,True,False
2015-11-11,5,210.177815712871,8.0,13.625,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,233.555949277467,Wednesday,0,False,False,False,False,True,False
2015-11-12,5,216.239785866434,2.0,13.125,17.0,0.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,257.036598432519,Thursday,0,False,False,False,False,True,False
2015-11-13,5,214.873616145225,4.0,11.75,19.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,186.691059920256,Friday,0,False,False,False,False,True,False
2015-11-14,5,264.794087448725,4.0,8.125,14.0,21.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,220.614308718135,Saturday,1,False,False,False,False,True,False
2015-11-15,5,277.579455017807,7.0,8.5,4.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,328.254378564049,Sunday,1,False,False,False,False,True,False
2015-11-16,5,244.049386177247,7.0,12.25,12.0,53.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,186.869352829964,Monday,0,False,False,False,False,True,False
